"tournament","city","country","date","tournament_type","discipline","round","winner","nb_sets","retired","game_1_score","game_2_score","game_3_score","team_one_players","team_two_players","team_one_nationalities","team_two_nationalities","team_one_total_points","team_two_total_points","team_one_most_consecutive_points","team_two_most_consecutive_points","team_one_game_points","team_two_game_points","team_one_most_consecutive_points_game_1","team_two_most_consecutive_points_game_1","team_one_game_points_game_1","team_two_game_points_game_1","game_1_scores","team_one_most_consecutive_points_game_2","team_two_most_consecutive_points_game_2","team_one_game_points_game_2","team_two_game_points_game_2","game_2_scores","team_one_most_consecutive_points_game_3","team_two_most_consecutive_points_game_3","team_one_game_points_game_3","team_two_game_points_game_3","game_3_scores","team_one_pre_match_elo","team_two_pre_match_elo","team_one_pre_match_weighted_elo","team_two_pre_match_weighted_elo"
"Barcelona Spain Masters 2019","Barcelona","Spain","21-02-2019","HSBC BWF World Tour Super 300","WS","Round of 16",2,2,"False","14-21","12-21","","Shuo Yun Sung","Joy Xuan DENG","TPE","CHN",26,42,4,7,0,3,3,4,0,2,"['0-0', '1-0', '2-0', '2-1', '2-2', '2-3', '3-3', '3-4', '4-4', '5-4', '6-4', '6-5', '6-6', '6-7', '7-7', '8-7', '8-8', '8-9', '8-10', '8-11', '9-11', '9-12', '9-13', '10-13', '10-14', '10-15', '11-15', '11-16', '12-16', '12-17', '12-18', '13-18', '13-19', '13-20', '14-20', '14-21']",4,6,0,1,"['0-0', '0-1', '0-2', '0-3', '0-4', '0-5', '0-6', '1-6', '2-6', '2-7', '3-7', '4-7', '5-7', '6-7', '6-8', '6-9', '7-9', '8-9', '9-9', '9-10', '9-11', '9-12', '10-12', '10-13', '10-14', '10-15', '10-16', '11-16', '11-17', '11-18', '12-18', '12-19', '12-20', '12-21']",,,,,"[]",1486.55647082743,1664.64780283675,1488.29495212134,1708.34929537449
"Barcelona Spain Masters 2019","Barcelona","Spain","21-02-2019","HSBC BWF World Tour Super 300","WS","Round of 16",2,2,"False","17-21","19-21","","Chia Hsin Lee","Lyanny Alessandra Mainaky","TPE","INA",36,42,5,6,0,2,4,6,0,1,"['0-0', '0-1', '1-1', '2-1', '3-1', '3-2', '3-3', '4-3', '5-3', '6-3', '7-3', '7-4', '7-5', '7-6', '8-6', '9-6', '9-7', '10-7', '10-8', '11-8', '12-8', '12-9', '13-9', '13-10', '13-11', '14-11', '15-11', '15-12', '15-13', '15-14', '15-15', '15-16', '15-17', '16-17', '16-18', '16-19', '17-19', '17-20', '17-21']",5,4,0,1,"['0-0', '0-1', '1-1', '2-1', '3-1', '4-1', '5-1', '5-2', '5-3', '6-3', '6-4', '6-5', '6-6', '7-6', '8-6', '8-7', '8-8', '8-9', '8-10', '9-10', '10-10', '10-11', '10-12', '11-12', '12-12', '13-12', '14-12', '14-13', '15-13', '15-14', '16-14', '16-15', '16-16', '17-16', '17-17', '17-18', '18-18', '18-19', '19-19', '19-20', '19-21']",,,,,"[]",1369.27939250646,1355.08275547846,1373.53557892989,1351.21373955894
"Barcelona Spain Masters 2019","Barcelona","Spain","22-02-2019","HSBC BWF World Tour Super 300","WS","Quarter final",1,2,"False","21-10","21-18","","Line Højmark Kjaersfeldt","Jia Min Yeo","DEN","SGP",42,28,8,4,2,0,5,3,1,0,"['0-0', '1-0', '2-0', '3-0', '4-0', '5-0', '5-1', '6-1', '6-2', '7-2', '8-2', '9-2', '9-3', '10-3', '11-3', '12-3', '12-4', '12-5', '12-6', '13-6', '14-6', '14-7', '15-7', '16-7', '16-8', '17-8', '17-9', '18-9', '19-9', '19-10', '20-10', '21-10']",8,4,1,0,"['0-0', '0-1', '1-1', '1-2', '2-2', '2-3', '3-3', '4-3', '5-3', '5-4', '5-5', '6-5', '6-6', '6-7', '7-7', '8-7', '9-7', '10-7', '11-7', '12-7', '13-7', '14-7', '14-8', '15-8', '15-9', '16-9', '16-10', '17-10', '17-11', '17-12', '17-13', '17-14', '18-14', '18-15', '18-16', '18-17', '18-18', '19-18', '20-18', '21-18']",,,,,"[]",1708.4394374731,1720.58781667468,1750.68642833045,1774.96158430982
"Barcelona Spain Masters 2019","Barcelona","Spain","22-02-2019","HSBC BWF World Tour Super 300","WS","Quarter final",2,3,"False","18-21","21-17","19-21","Joy Xuan DENG","Yanyan Cai","CHN","CHN",58,59,5,7,1,8,5,7,0,6,"['0-0', '1-0', '2-0', '2-1', '2-2', '2-3', '2-4', '3-4', '4-4', '4-5', '4-6', '5-6', '5-7', '5-8', '5-9', '5-10', '5-11', '5-12', '5-13', '6-13', '6-14', '7-14', '8-14', '9-14', '10-14', '11-14', '11-15', '12-15', '12-16', '13-16', '13-17', '13-18', '13-19', '13-20', '14-20', '15-20', '16-20', '17-20', '18-20', '18-21']",5,3,1,0,"['0-0', '0-1', '1-1', '1-2', '2-2', '3-2', '4-2', '5-2', '6-2', '6-3', '7-3', '8-3', '8-4', '8-5', '8-6', '9-6', '10-6', '10-7', '11-7', '12-7', '12-8', '13-8', '13-9', '13-10', '14-10', '15-10', '15-11', '15-12', '15-13', '16-13', '17-13', '17-14', '18-14', '18-15', '18-16', '18-17', '19-17', '20-17', '21-17']",3,4,0,2,"['0-0', '1-0', '1-1', '1-2', '1-3', '2-3', '3-3', '3-4', '3-5', '3-6', '3-7', '4-7', '4-8', '5-8', '5-9', '6-9', '7-9', '7-10', '8-10', '9-10', '10-10', '10-11', '10-12', '10-13', '11-13', '11-14', '11-15', '11-16', '11-17', '12-17', '12-18', '13-18', '14-18', '15-18', '15-19', '16-19', '17-19', '18-19', '18-20', '19-20', '19-21']",1683.65727041083,1736.02099648529,1729.06379077139,1769.39148029693
"Barcelona Spain Masters 2019","Barcelona","Spain","22-02-2019","HSBC BWF World Tour Super 300","WS","Quarter final",1,2,"False","21-12","21-4","","Yue Han","Mugdha Agrey","CHN","IND",42,16,8,7,3,0,8,7,2,0,"['0-0', '1-0', '2-0', '2-1', '3-1', '4-1', '5-1', '6-1', '7-1', '8-1', '9-1', '10-1', '10-2', '11-2', '11-3', '12-3', '13-3', '14-3', '14-4', '14-5', '14-6', '14-7', '14-8', '14-9', '14-10', '15-10', '16-10', '17-10', '18-10', '19-10', '19-11', '20-11', '20-12', '21-12']",8,1,1,0,"['0-0', '0-1', '1-1', '2-1', '3-1', '3-2', '4-2', '5-2', '6-2', '7-2', '8-2', '9-2', '10-2', '11-2', '11-3', '12-3', '13-3', '14-3', '15-3', '16-3', '16-4', '17-4', '18-4', '19-4', '20-4', '21-4']",,,,,"[]",1827.21081506466,1442.21962959932,1864.92386839308,1428.92386125244
"Barcelona Spain Masters 2019","Barcelona","Spain","22-02-2019","HSBC BWF World Tour Super 300","WS","Quarter final",2,2,"False","15-21","13-21","","Lyanny Alessandra Mainaky","Mia Blichfeldt","INA","DEN",28,42,4,8,0,2,4,8,0,1,"['0-0', '0-1', '1-1', '2-1', '2-2', '3-2', '3-3', '4-3', '5-3', '6-3', '7-3', '7-4', '7-5', '8-5', '8-6', '8-7', '8-8', '9-8', '9-9', '9-10', '10-10', '11-10', '12-10', '12-11', '13-11', '14-11', '14-12', '14-13', '15-13', '15-14', '15-15', '15-16', '15-17', '15-18', '15-19', '15-20', '15-21']",4,6,0,1,"['0-0', '1-0', '2-0', '3-0', '4-0', '4-1', '4-2', '4-3', '4-4', '5-4', '5-5', '5-6', '6-6', '6-7', '6-8', '6-9', '7-9', '8-9', '9-9', '9-10', '10-10', '10-11', '11-11', '12-11', '12-12', '12-13', '12-14', '12-15', '13-15', '13-16', '13-17', '13-18', '13-19', '13-20', '13-21']",,,,,"[]",1392.55294075932,1689.35352481799,1399.83762757156,1735.36651228009
"Barcelona Spain Masters 2019","Barcelona","Spain","23-02-2019","HSBC BWF World Tour Super 300","WS","Semi final",2,3,"False","21-18","15-21","20-22","Yue Han","Line Højmark Kjaersfeldt","CHN","DEN",56,61,6,6,1,3,3,3,1,0,"['0-0', '1-0', '2-0', '3-0', '3-1', '4-1', '4-2', '4-3', '5-3', '5-4', '5-5', '6-5', '7-5', '7-6', '8-6', '8-7', '8-8', '8-9', '9-9', '10-9', '11-9', '11-10', '12-10', '12-11', '13-11', '13-12', '14-12', '15-12', '16-12', '16-13', '16-14', '16-15', '17-15', '17-16', '18-16', '19-16', '19-17', '19-18', '20-18', '21-18']",6,6,0,1,"['0-0', '0-1', '0-2', '1-2', '1-3', '1-4', '2-4', '3-4', '3-5', '3-6', '3-7', '3-8', '3-9', '4-9', '4-10', '5-10', '5-11', '6-11', '7-11', '8-11', '8-12', '8-13', '8-14', '9-14', '10-14', '11-14', '12-14', '13-14', '14-14', '14-15', '15-15', '15-16', '15-17', '15-18', '15-19', '15-20', '15-21']",4,4,0,2,"['0-0', '1-0', '1-1', '2-1', '2-2', '3-2', '4-2', '5-2', '5-3', '6-3', '7-3', '8-3', '9-3', '9-4', '10-4', '11-4', '11-5', '11-6', '11-7', '12-7', '12-8', '12-9', '13-9', '13-10', '13-11', '14-11', '14-12', '14-13', '14-14', '14-15', '15-15', '15-16', '16-16', '17-16', '18-16', '18-17', '18-18', '18-19', '19-19', '19-20', '20-20', '20-21', '20-22']",1834.28886456465,1745.69769518698,1872.29598476091,1800.751011086
"Barcelona Spain Masters 2019","Barcelona","Spain","23-02-2019","HSBC BWF World Tour Super 300","WS","Semi final",2,3,"False","16-21","21-13","13-21","Yanyan Cai","Mia Blichfeldt","CHN","DEN",50,55,5,7,2,2,3,5,0,1,"['0-0', '0-1', '0-2', '1-2', '2-2', '2-3', '3-3', '4-3', '4-4', '5-4', '6-4', '6-5', '6-6', '7-6', '8-6', '9-6', '9-7', '9-8', '10-8', '11-8', '11-9', '11-10', '12-10', '12-11', '12-12', '13-12', '13-13', '14-13', '14-14', '14-15', '14-16', '14-17', '14-18', '15-18', '15-19', '16-19', '16-20', '16-21']",5,2,2,0,"['0-0', '1-0', '2-0', '3-0', '4-0', '5-0', '5-1', '6-1', '7-1', '7-2', '7-3', '8-3', '8-4', '8-5', '9-5', '10-5', '10-6', '10-7', '11-7', '11-8', '11-9', '12-9', '12-10', '13-10', '14-10', '15-10', '16-10', '17-10', '17-11', '18-11', '19-11', '19-12', '20-12', '20-13', '21-13']",2,7,0,1,"['0-0', '0-1', '1-1', '1-2', '1-3', '1-4', '2-4', '2-5', '2-6', '2-7', '3-7', '4-7', '4-8', '5-8', '6-8', '6-9', '7-9', '7-10', '8-10', '8-11', '9-11', '10-11', '10-12', '10-13', '11-13', '12-13', '12-14', '13-14', '13-15', '13-16', '13-17', '13-18', '13-19', '13-20', '13-21']",1766.63597138679,1700.39512673735,1803.95291090541,1747.21525403103
"Barcelona Spain Masters 2019","Barcelona","Spain","24-02-2019","HSBC BWF World Tour Super 300","WS","Final",2,2,"False","14-21","14-21","","Line Højmark Kjaersfeldt","Mia Blichfeldt","DEN","DEN",28,42,4,7,0,2,3,7,0,1,"['0-0', '0-1', '1-1', '1-2', '1-3', '1-4', '1-5', '1-6', '1-7', '1-8', '2-8', '3-8', '3-9', '4-9', '5-9', '5-10', '6-10', '6-11', '7-11', '7-12', '7-13', '7-14', '8-14', '9-14', '10-14', '10-15', '11-15', '11-16', '12-16', '12-17', '13-17', '13-18', '13-19', '14-19', '14-20', '14-21']",4,6,0,1,"['0-0', '0-1', '0-2', '1-2', '1-3', '2-3', '3-3', '3-4', '3-5', '4-5', '4-6', '4-7', '5-7', '6-7', '7-7', '8-7', '8-8', '8-9', '8-10', '8-11', '8-12', '9-12', '10-12', '11-12', '12-12', '12-13', '12-14', '12-15', '12-16', '12-17', '12-18', '13-18', '14-18', '14-19', '14-20', '14-21']",,,,,"[]",1790.68328478228,1743.17678746335,1848.13310004476,1793.0260394689
"YONEX German Open 2019","Muelheim an der Ruhr","Germany","26-02-2019","HSBC BWF World Tour Super 300","WS","Qualification quarter final",1,3,"False","9-21","21-18","21-18","Aliye Demirbag","Sabrina Jaquet","TUR","SUI",51,57,6,6,4,2,2,6,0,2,"['0-0', '1-0', '2-0', '2-1', '2-2', '2-3', '2-4', '2-5', '2-6', '3-6', '3-7', '4-7', '5-7', '5-8', '5-9', '5-10', '5-11', '5-12', '5-13', '6-13', '6-14', '7-14', '7-15', '8-15', '8-16', '8-17', '8-18', '8-19', '8-20', '9-20', '9-21']",6,3,3,0,"['0-0', '0-1', '1-1', '2-1', '3-1', '4-1', '4-2', '5-2', '5-3', '6-3', '7-3', '7-4', '7-5', '8-5', '8-6', '8-7', '8-8', '9-8', '9-9', '10-9', '10-10', '10-11', '10-12', '11-12', '12-12', '13-12', '13-13', '14-13', '14-14', '14-15', '14-16', '15-16', '16-16', '17-16', '18-16', '19-16', '20-16', '20-17', '20-18', '21-18']",3,3,1,0,"['0-0', '1-0', '1-1', '2-1', '3-1', '4-1', '4-2', '4-3', '5-3', '6-3', '7-3', '7-4', '7-5', '8-5', '8-6', '8-7', '9-7', '10-7', '11-7', '11-8', '12-8', '12-9', '13-9', '13-10', '14-10', '14-11', '14-12', '14-13', '15-13', '15-14', '16-14', '16-15', '16-16', '17-16', '18-16', '18-17', '18-18', '19-18', '20-18', '21-18']",1571.07082345682,1489.30137526993,1583.17234833101,1484.95335392744
"YONEX German Open 2019","Muelheim an der Ruhr","Germany","26-02-2019","HSBC BWF World Tour Super 300","WS","Qualification quarter final",2,2,"False","7-21","18-21","","Yulia Yosephin Susanto","Hyo Min Kim","INA","KOR",25,42,3,6,0,3,2,6,0,1,"['0-0', '0-1', '0-2', '0-3', '0-4', '0-5', '0-6', '1-6', '1-7', '1-8', '1-9', '1-10', '2-10', '2-11', '2-12', '2-13', '2-14', '3-14', '3-15', '3-16', '4-16', '4-17', '5-17', '6-17', '6-18', '6-19', '7-19', '7-20', '7-21']",3,3,0,2,"['0-0', '1-0', '2-0', '2-1', '3-1', '3-2', '4-2', '4-3', '5-3', '5-4', '5-5', '6-5', '6-6', '6-7', '6-8', '7-8', '7-9', '7-10', '8-10', '8-11', '9-11', '10-11', '11-11', '11-12', '12-12', '13-12', '13-13', '13-14', '14-14', '15-14', '15-15', '16-15', '16-16', '16-17', '16-18', '17-18', '17-19', '17-20', '18-20', '18-21']",,,,,"[]",1518.23846053799,1511.47852226461,1534.13037308072,1520.31542955352
"YONEX German Open 2019","Muelheim an der Ruhr","Germany","26-02-2019","HSBC BWF World Tour Super 300","WS","Qualification quarter final",1,3,"False","19-21","21-18","21-18","Ruselli Hartawan","Ying Li Chiang","INA","TPE",61,57,8,7,2,1,8,6,0,1,"['0-0', '0-1', '1-1', '2-1', '3-1', '3-2', '3-3', '4-3', '4-4', '5-4', '5-5', '5-6', '6-6', '6-7', '6-8', '6-9', '6-10', '7-10', '7-11', '8-11', '8-12', '8-13', '8-14', '8-15', '8-16', '8-17', '9-17', '10-17', '11-17', '11-18', '11-19', '12-19', '13-19', '14-19', '15-19', '16-19', '17-19', '18-19', '19-19', '19-20', '19-21']",6,7,1,0,"['0-0', '1-0', '1-1', '1-2', '1-3', '1-4', '1-5', '1-6', '1-7', '2-7', '2-8', '3-8', '3-9', '4-9', '4-10', '5-10', '5-11', '6-11', '7-11', '8-11', '9-11', '10-11', '11-11', '11-12', '11-13', '12-13', '12-14', '12-15', '13-15', '14-15', '14-16', '15-16', '16-16', '17-16', '17-17', '18-17', '19-17', '19-18', '20-18', '21-18']",4,3,1,0,"['0-0', '0-1', '0-2', '1-2', '1-3', '2-3', '2-4', '3-4', '3-5', '4-5', '5-5', '5-6', '6-6', '6-7', '7-7', '7-8', '8-8', '9-8', '9-9', '9-10', '10-10', '10-11', '11-11', '12-11', '13-11', '14-11', '14-12', '15-12', '16-12', '16-13', '16-14', '16-15', '17-15', '17-16', '17-17', '18-17', '19-17', '19-18', '20-18', '21-18']",1576.68143553056,1398.7646253168,1601.37205089268,1399.71012356251
"YONEX German Open 2019","Muelheim an der Ruhr","Germany","26-02-2019","HSBC BWF World Tour Super 300","WS","Qualification quarter final",2,3,"False","21-12","21-23","19-21","Julie Dawall Jakobsen","Neslihan Yigit","DEN","TUR",61,56,6,5,1,5,6,3,1,0,"['0-0', '0-1', '1-1', '2-1', '3-1', '4-1', '5-1', '6-1', '6-2', '6-3', '6-4', '7-4', '7-5', '7-6', '8-6', '9-6', '10-6', '11-6', '12-6', '12-7', '13-7', '13-8', '14-8', '14-9', '14-10', '15-10', '15-11', '15-12', '16-12', '17-12', '18-12', '19-12', '20-12', '21-12']",5,4,0,4,"['0-0', '0-1', '1-1', '1-2', '2-2', '2-3', '3-3', '3-4', '3-5', '4-5', '4-6', '4-7', '5-7', '6-7', '6-8', '6-9', '7-9', '8-9', '9-9', '10-9', '11-9', '11-10', '12-10', '12-11', '13-11', '13-12', '13-13', '13-14', '13-15', '14-15', '14-16', '15-16', '15-17', '16-17', '16-18', '17-18', '18-18', '18-19', '18-20', '19-20', '20-20', '20-21', '21-21', '21-22', '21-23']",6,5,0,1,"['0-0', '1-0', '2-0', '2-1', '3-1', '3-2', '3-3', '4-3', '5-3', '5-4', '5-5', '6-5', '6-6', '7-6', '8-6', '9-6', '10-6', '11-6', '12-6', '12-7', '12-8', '13-8', '14-8', '15-8', '16-8', '16-9', '16-10', '16-11', '16-12', '16-13', '17-13', '17-14', '17-15', '18-15', '18-16', '18-17', '19-17', '19-18', '19-19', '19-20', '19-21']",1482.65235939362,1552.30674212315,1490.05114732917,1565.19790814407
"YONEX German Open 2019","Muelheim an der Ruhr","Germany","27-02-2019","HSBC BWF World Tour Super 300","WS","Round of 32",1,2,"False","21-8","21-10","","Nozomi Okuhara","Line Højmark Kjaersfeldt","JPN","DEN",42,18,13,5,2,0,5,2,1,0,"['0-0', '1-0', '2-0', '2-1', '2-2', '3-2', '3-3', '4-3', '5-3', '6-3', '7-3', '7-4', '8-4', '9-4', '10-4', '10-5', '11-5', '11-6', '11-7', '12-7', '13-7', '14-7', '15-7', '16-7', '16-8', '17-8', '18-8', '19-8', '20-8', '21-8']",8,5,1,0,"['0-0', '1-0', '2-0', '3-0', '4-0', '5-0', '6-0', '7-0', '8-0', '8-1', '9-1', '10-1', '11-1', '12-1', '13-1', '13-2', '14-2', '14-3', '14-4', '15-4', '16-4', '16-5', '17-5', '17-6', '17-7', '17-8', '17-9', '17-10', '18-10', '19-10', '20-10', '21-10']",,,,,"[]",1869.91677273252,1749.79128553659,1913.68264931333,1793.97173895366
"YONEX German Open 2019","Muelheim an der Ruhr","Germany","27-02-2019","HSBC BWF World Tour Super 300","WS","Round of 32",1,2,"False","21-7","21-14","","Ngan Yi Cheung","Neslihan Yigit","HKG","TUR",42,21,10,3,2,0,10,3,1,0,"['0-0', '1-0', '1-1', '2-1', '3-1', '4-1', '5-1', '6-1', '7-1', '8-1', '9-1', '10-1', '11-1', '11-2', '12-2', '13-2', '14-2', '15-2', '15-3', '16-3', '16-4', '17-4', '18-4', '19-4', '19-5', '19-6', '19-7', '20-7', '21-7']",5,3,1,0,"['0-0', '0-1', '1-1', '2-1', '2-2', '3-2', '4-2', '5-2', '5-3', '6-3', '7-3', '7-4', '7-5', '8-5', '9-5', '10-5', '10-6', '10-7', '10-8', '11-8', '11-9', '12-9', '12-10', '13-10', '13-11', '14-11', '15-11', '16-11', '17-11', '18-11', '18-12', '18-13', '19-13', '19-14', '20-14', '21-14']",,,,,"[]",1582.19369261758,1581.18457591044,1626.84185197986,1595.58902927684
"YONEX German Open 2019","Muelheim an der Ruhr","Germany","27-02-2019","HSBC BWF World Tour Super 300","WS","Round of 32",2,2,"False","21-23","19-21","","Michelle Li","Aya Ohori","CAN","JPN",40,44,4,5,2,3,4,3,2,1,"['0-0', '1-0', '1-1', '1-2', '2-2', '2-3', '3-3', '3-4', '4-4', '4-5', '4-6', '5-6', '5-7', '6-7', '7-7', '8-7', '9-7', '9-8', '10-8', '10-9', '11-9', '11-10', '11-11', '12-11', '12-12', '13-12', '13-13', '13-14', '14-14', '15-14', '16-14', '16-15', '16-16', '17-16', '18-16', '18-17', '19-17', '19-18', '19-19', '20-19', '20-20', '21-20', '21-21', '21-22', '21-23']",3,3,0,2,"['0-0', '0-1', '0-2', '1-2', '2-2', '2-3', '2-4', '3-4', '4-4', '4-5', '4-6', '5-6', '5-7', '6-7', '6-8', '7-8', '7-9', '8-9', '8-10', '9-10', '10-10', '10-11', '11-11', '11-12', '11-13', '12-13', '13-13', '13-14', '13-15', '13-16', '14-16', '15-16', '16-16', '16-17', '16-18', '16-19', '17-19', '18-19', '18-20', '19-20', '19-21']",,,,,"[]",1646.61452168169,1544.01701177585,1666.99754445278,1573.2687860415
"YONEX German Open 2019","Muelheim an der Ruhr","Germany","27-02-2019","HSBC BWF World Tour Super 300","WS","Round of 32",1,2,"False","21-19","21-10","","Fitriani Fitriani","Pui Yin Yip","INA","HKG",42,29,7,3,2,0,3,3,1,0,"['0-0', '0-1', '1-1', '2-1', '2-2', '3-2', '4-2', '4-3', '5-3', '6-3', '6-4', '6-5', '7-5', '8-5', '8-6', '9-6', '10-6', '10-7', '10-8', '11-8', '11-9', '11-10', '12-10', '12-11', '12-12', '12-13', '13-13', '13-14', '13-15', '14-15', '15-15', '15-16', '16-16', '17-16', '18-16', '18-17', '18-18', '18-19', '19-19', '20-19', '21-19']",4,3,1,0,"['0-0', '1-0', '2-0', '3-0', '4-0', '4-1', '5-1', '5-2', '6-2', '6-3', '7-3', '8-3', '9-3', '9-4', '9-5', '9-6', '10-6', '11-6', '11-7', '12-7', '13-7', '13-8', '14-8', '14-9', '15-9', '16-9', '17-9', '17-10', '18-10', '19-10', '20-10', '21-10']",,,,,"[]",1724.8988160948,1562.41435549646,1758.44833717997,1580.01320058191
"YONEX German Open 2019","Muelheim an der Ruhr","Germany","27-02-2019","HSBC BWF World Tour Super 300","WS","Round of 32",2,2,"False","10-21","16-21","","Yanyan Cai","Beiwen Zhang","CHN","USA",26,42,4,8,0,4,2,8,0,1,"['0-0', '1-0', '1-1', '1-2', '1-3', '2-3', '2-4', '2-5', '2-6', '3-6', '4-6', '4-7', '5-7', '6-7', '6-8', '7-8', '7-9', '8-9', '8-10', '8-11', '9-11', '9-12', '9-13', '9-14', '9-15', '9-16', '9-17', '9-18', '9-19', '10-19', '10-20', '10-21']",4,8,0,3,"['0-0', '1-0', '2-0', '3-0', '3-1', '4-1', '5-1', '6-1', '6-2', '7-2', '8-2', '9-2', '10-2', '10-3', '10-4', '11-4', '12-4', '12-5', '12-6', '12-7', '12-8', '12-9', '12-10', '13-10', '13-11', '13-12', '14-12', '14-13', '14-14', '14-15', '14-16', '14-17', '14-18', '14-19', '14-20', '15-20', '16-20', '16-21']",,,,,"[]",1723.85431066079,1722.09571365661,1758.14212546754,1757.4729198905
"YONEX German Open 2019","Muelheim an der Ruhr","Germany","27-02-2019","HSBC BWF World Tour Super 300","WS","Round of 32",1,2,"False","21-13","21-11","","Busanan Ongbamrungphan","Aliye Demirbag","THA","TUR",42,24,5,4,4,0,3,3,2,0,"['0-0', '1-0', '1-1', '2-1', '3-1', '4-1', '4-2', '5-2', '6-2', '6-3', '7-3', '8-3', '8-4', '9-4', '10-4', '10-5', '11-5', '12-5', '12-6', '12-7', '13-7', '14-7', '14-8', '15-8', '16-8', '16-9', '17-9', '18-9', '19-9', '19-10', '19-11', '19-12', '20-12', '20-13', '21-13']",5,4,2,0,"['0-0', '0-1', '0-2', '0-3', '0-4', '1-4', '2-4', '3-4', '3-5', '4-5', '5-5', '6-5', '7-5', '8-5', '8-6', '9-6', '9-7', '10-7', '11-7', '12-7', '13-7', '13-8', '14-8', '15-8', '16-8', '16-9', '17-9', '18-9', '18-10', '19-10', '20-10', '20-11', '21-11']",,,,,"[]",1665.98092222715,1598.75121756948,1723.0361953829,1611.06947278359
"YONEX German Open 2019","Muelheim an der Ruhr","Germany","27-02-2019","HSBC BWF World Tour Super 300","WS","Round of 32",1,3,"False","20-22","23-21","21-12","Ga Eun Kim","Yue Han","KOR","CHN",64,55,10,5,5,1,5,3,1,1,"['0-0', '0-1', '1-1', '1-2', '1-3', '2-3', '3-3', '3-4', '4-4', '4-5', '4-6', '5-6', '6-6', '6-7', '6-8', '6-9', '7-9', '7-10', '7-11', '8-11', '8-12', '9-12', '10-12', '10-13', '11-13', '11-14', '11-15', '12-15', '12-16', '12-17', '12-18', '13-18', '14-18', '15-18', '16-18', '17-18', '17-19', '18-19', '19-19', '20-19', '20-20', '20-21', '20-22']",3,3,3,0,"['0-0', '0-1', '0-2', '1-2', '1-3', '2-3', '2-4', '3-4', '4-4', '4-5', '5-5', '6-5', '7-5', '7-6', '8-6', '8-7', '8-8', '8-9', '9-9', '10-9', '11-9', '11-10', '11-11', '12-11', '12-12', '12-13', '13-13', '14-13', '14-14', '15-14', '15-15', '16-15', '16-16', '17-16', '17-17', '18-17', '19-17', '19-18', '19-19', '20-19', '20-20', '21-20', '21-21', '22-21', '23-21']",10,4,1,0,"['0-0', '0-1', '0-2', '1-2', '1-3', '1-4', '1-5', '1-6', '2-6', '3-6', '4-6', '4-7', '5-7', '6-7', '7-7', '8-7', '9-7', '10-7', '11-7', '12-7', '13-7', '14-7', '14-8', '14-9', '15-9', '16-9', '17-9', '17-10', '17-11', '17-12', '18-12', '19-12', '20-12', '21-12']",1618.69256393446,1789.30327496936,1630.23875230127,1824.91389580215
"YONEX German Open 2019","Muelheim an der Ruhr","Germany","27-02-2019","HSBC BWF World Tour Super 300","WS","Round of 32",2,3,"False","21-18","18-21","18-21","Yiman Zhang","Jin Wei Goh","CHN","MAS",57,60,5,6,2,2,5,4,2,0,"['0-0', '0-1', '0-2', '1-2', '2-2', '3-2', '4-2', '5-2', '5-3', '6-3', '7-3', '7-4', '7-5', '7-6', '7-7', '8-7', '9-7', '9-8', '10-8', '10-9', '10-10', '10-11', '11-11', '12-11', '13-11', '13-12', '14-12', '15-12', '16-12', '17-12', '17-13', '17-14', '17-15', '18-15', '19-15', '19-16', '19-17', '20-17', '20-18', '21-18']",5,6,0,1,"['0-0', '0-1', '0-2', '0-3', '0-4', '0-5', '0-6', '1-6', '1-7', '2-7', '2-8', '3-8', '4-8', '4-9', '4-10', '4-11', '5-11', '5-12', '6-12', '6-13', '7-13', '8-13', '8-14', '8-15', '9-15', '10-15', '11-15', '11-16', '12-16', '13-16', '13-17', '14-17', '15-17', '16-17', '17-17', '18-17', '18-18', '18-19', '18-20', '18-21']",3,6,0,1,"['0-0', '1-0', '2-0', '2-1', '2-2', '3-2', '4-2', '4-3', '5-3', '5-4', '5-5', '5-6', '5-7', '5-8', '5-9', '6-9', '7-9', '8-9', '8-10', '9-10', '9-11', '9-12', '10-12', '10-13', '11-13', '12-13', '12-14', '12-15', '13-15', '13-16', '14-16', '14-17', '15-17', '15-18', '16-18', '17-18', '18-18', '18-19', '18-20', '18-21']",1526.98428689316,1696.36372481848,1532.57659821509,1763.7253997817
"YONEX German Open 2019","Muelheim an der Ruhr","Germany","27-02-2019","HSBC BWF World Tour Super 300","WS","Round of 32",2,2,"False","10-21","16-21","","Soniia Cheah","Jia Min Yeo","MAS","SGP",26,42,4,8,0,3,2,6,0,2,"['0-0', '1-0', '1-1', '2-1', '2-2', '2-3', '3-3', '3-4', '3-5', '4-5', '4-6', '4-7', '4-8', '4-9', '4-10', '4-11', '5-11', '5-12', '6-12', '7-12', '7-13', '7-14', '7-15', '8-15', '8-16', '8-17', '9-17', '9-18', '9-19', '9-20', '10-20', '10-21']",4,8,0,1,"['0-0', '0-1', '1-1', '2-1', '3-1', '4-1', '4-2', '5-2', '5-3', '6-3', '7-3', '7-4', '7-5', '8-5', '8-6', '9-6', '9-7', '9-8', '9-9', '9-10', '9-11', '9-12', '9-13', '9-14', '10-14', '11-14', '11-15', '11-16', '12-16', '12-17', '13-17', '13-18', '14-18', '14-19', '15-19', '16-19', '16-20', '16-21']",,,,,"[]",1553.61164556447,1683.3295589608,1584.54715565583,1724.89700155427
