"tournament","city","country","date","tournament_type","discipline","round","winner","nb_sets","retired","game_1_score","game_2_score","game_3_score","team_one_players","team_two_players","team_one_nationalities","team_two_nationalities","team_one_total_points","team_two_total_points","team_one_most_consecutive_points","team_two_most_consecutive_points","team_one_game_points","team_two_game_points","team_one_most_consecutive_points_game_1","team_two_most_consecutive_points_game_1","team_one_game_points_game_1","team_two_game_points_game_1","game_1_scores","team_one_most_consecutive_points_game_2","team_two_most_consecutive_points_game_2","team_one_game_points_game_2","team_two_game_points_game_2","game_2_scores","team_one_most_consecutive_points_game_3","team_two_most_consecutive_points_game_3","team_one_game_points_game_3","team_two_game_points_game_3","game_3_scores","team_one_pre_match_elo","team_two_pre_match_elo","team_one_pre_match_weighted_elo","team_two_pre_match_weighted_elo"
"Bangka Belitung Indonesia Masters 2018","Pangkalpinang","Indonesia","18-09-2018","BWF Tour Super 100","MS","Qualification round of 32",2,2,"False","12-21","11-21","","Syahzlan Hazwan Salleh","Muhammad Aldo Apriyandi","MAS","INA",23,42,4,5,0,2,4,5,0,1,"['0-0', '0-1', '0-2', '0-3', '1-3', '1-4', '1-5', '1-6', '1-7', '1-8', '2-8', '2-9', '3-9', '3-10', '3-11', '3-12', '4-12', '5-12', '6-12', '7-12', '7-13', '7-14', '7-15', '8-15', '9-15', '10-15', '10-16', '10-17', '10-18', '10-19', '11-19', '12-19', '12-20', '12-21']",2,5,0,1,"['0-0', '1-0', '1-1', '1-2', '1-3', '1-4', '1-5', '2-5', '3-5', '3-6', '3-7', '4-7', '5-7', '5-8', '5-9', '6-9', '6-10', '7-10', '7-11', '7-12', '7-13', '7-14', '8-14', '9-14', '9-15', '10-15', '10-16', '10-17', '10-18', '11-18', '11-19', '11-20', '11-21']",,,,,"[]",1500,1500,1500,1500
"Bangka Belitung Indonesia Masters 2018","Pangkalpinang","Indonesia","18-09-2018","BWF Tour Super 100","MS","Qualification round of 32",2,2,"False","12-21","13-21","","Putra Suntana","Datu Mohd Saffuan Nizam Sardik","INA","MAS",25,42,3,6,0,4,3,4,0,2,"['0-0', '0-1', '0-2', '0-3', '1-3', '1-4', '2-4', '2-5', '3-5', '4-5', '5-5', '5-6', '5-7', '5-8', '6-8', '6-9', '6-10', '6-11', '6-12', '7-12', '7-13', '7-14', '8-14', '9-14', '9-15', '9-16', '9-17', '9-18', '10-18', '10-19', '11-19', '11-20', '12-20', '12-21']",3,6,0,2,"['0-0', '0-1', '1-1', '2-1', '2-2', '2-3', '2-4', '3-4', '3-5', '4-5', '5-5', '6-5', '6-6', '6-7', '6-8', '7-8', '7-9', '7-10', '7-11', '7-12', '7-13', '7-14', '8-14', '8-15', '9-15', '9-16', '10-16', '11-16', '12-16', '12-17', '12-18', '12-19', '12-20', '13-20', '13-21']",,,,,"[]",1500,1500,1500,1500
"Bangka Belitung Indonesia Masters 2018","Pangkalpinang","Indonesia","18-09-2018","BWF Tour Super 100","MS","Qualification round of 32",1,3,"False","21-19","15-21","21-18","Thanh Long Truong","Daniel Hardiana Octavianus","VIE","INA",57,58,7,6,5,2,4,4,2,0,"['0-0', '0-1', '1-1', '1-2', '2-2', '3-2', '3-3', '4-3', '5-3', '5-4', '5-5', '5-6', '6-6', '6-7', '7-7', '8-7', '9-7', '10-7', '10-8', '10-9', '10-10', '11-10', '11-11', '12-11', '12-12', '13-12', '14-12', '15-12', '16-12', '16-13', '17-13', '18-13', '18-14', '19-14', '19-15', '19-16', '19-17', '19-18', '20-18', '20-19', '21-19']",3,6,0,2,"['0-0', '0-1', '1-1', '1-2', '1-3', '1-4', '2-4', '2-5', '2-6', '3-6', '4-6', '4-7', '5-7', '6-7', '6-8', '6-9', '6-10', '6-11', '6-12', '6-13', '7-13', '7-14', '8-14', '9-14', '9-15', '9-16', '10-16', '10-17', '11-17', '11-18', '12-18', '13-18', '14-18', '14-19', '14-20', '15-20', '15-21']",7,2,3,0,"['0-0', '0-1', '1-1', '2-1', '3-1', '3-2', '3-3', '4-3', '4-4', '4-5', '5-5', '5-6', '6-6', '6-7', '6-8', '7-8', '7-9', '8-9', '8-10', '9-10', '10-10', '11-10', '12-10', '13-10', '14-10', '15-10', '15-11', '15-12', '16-12', '17-12', '17-13', '17-14', '18-14', '18-15', '19-15', '19-16', '20-16', '20-17', '20-18', '21-18']",1464,1500,1453.04347826087,1500
"Bangka Belitung Indonesia Masters 2018","Pangkalpinang","Indonesia","18-09-2018","BWF Tour Super 100","MS","Qualification round of 32",2,2,"False","16-21","14-21","","Gilang Abdillah Imaduddin","Muhammad Febriansyah","INA","INA",30,42,3,8,0,4,2,8,0,2,"['0-0', '0-1', '0-2', '1-2', '1-3', '1-4', '1-5', '1-6', '1-7', '1-8', '1-9', '1-10', '2-10', '2-11', '3-11', '3-12', '4-12', '4-13', '5-13', '6-13', '6-14', '7-14', '8-14', '8-15', '9-15', '10-15', '10-16', '11-16', '12-16', '12-17', '12-18', '13-18', '14-18', '14-19', '15-19', '15-20', '16-20', '16-21']",3,4,0,2,"['0-0', '0-1', '1-1', '2-1', '2-2', '3-2', '3-3', '3-4', '3-5', '4-5', '4-6', '4-7', '4-8', '4-9', '5-9', '6-9', '6-10', '6-11', '7-11', '8-11', '8-12', '8-13', '9-13', '9-14', '10-14', '10-15', '10-16', '10-17', '11-17', '12-17', '13-17', '13-18', '13-19', '13-20', '14-20', '14-21']",,,,,"[]",1500,1500,1500,1500
"Bangka Belitung Indonesia Masters 2018","Pangkalpinang","Indonesia","18-09-2018","BWF Tour Super 100","MS","Qualification round of 32",1,2,"False","21-17","21-11","","Riyanto Subagja","Farid Pramadita Gunawan","INA","INA",42,28,7,3,2,0,3,3,1,0,"['0-0', '0-1', '1-1', '1-2', '2-2', '3-2', '4-2', '4-3', '5-3', '6-3', '6-4', '6-5', '7-5', '7-6', '8-6', '8-7', '9-7', '9-8', '10-8', '10-9', '10-10', '11-10', '12-10', '12-11', '13-11', '14-11', '14-12', '15-12', '16-12', '16-13', '16-14', '16-15', '17-15', '18-15', '18-16', '19-16', '19-17', '20-17', '21-17']",7,3,1,0,"['0-0', '0-1', '1-1', '1-2', '2-2', '3-2', '3-3', '3-4', '4-4', '4-5', '5-5', '6-5', '7-5', '8-5', '8-6', '9-6', '10-6', '10-7', '10-8', '10-9', '11-9', '11-10', '12-10', '13-10', '14-10', '14-11', '15-11', '16-11', '17-11', '18-11', '19-11', '20-11', '21-11']",,,,,"[]",1500,1500,1500,1500
"Bangka Belitung Indonesia Masters 2018","Pangkalpinang","Indonesia","18-09-2018","BWF Tour Super 100","MS","Qualification round of 32",2,2,"False","14-21","12-21","","Dean Bencha Wijaya","Yonathan Ramlie","INA","INA",26,42,3,6,0,4,3,6,0,3,"['0-0', '0-1', '0-2', '0-3', '0-4', '1-4', '2-4', '3-4', '3-5', '3-6', '4-6', '4-7', '4-8', '4-9', '4-10', '4-11', '4-12', '5-12', '6-12', '7-12', '7-13', '8-13', '8-14', '9-14', '9-15', '9-16', '10-16', '11-16', '11-17', '11-18', '11-19', '12-19', '12-20', '13-20', '14-20', '14-21']",2,5,0,1,"['0-0', '1-0', '1-1', '1-2', '1-3', '2-3', '3-3', '3-4', '4-4', '4-5', '5-5', '5-6', '5-7', '5-8', '6-8', '6-9', '7-9', '8-9', '8-10', '8-11', '8-12', '8-13', '8-14', '9-14', '9-15', '10-15', '10-16', '10-17', '10-18', '10-19', '11-19', '12-19', '12-20', '12-21']",,,,,"[]",1500,1500,1500,1500
"Bangka Belitung Indonesia Masters 2018","Pangkalpinang","Indonesia","18-09-2018","BWF Tour Super 100","MS","Qualification round of 32",1,2,"False","21-15","21-13","","Bagas Kristianto Nugroho","Hong Wei Ye","INA","TPE",42,28,5,5,3,0,3,5,1,0,"['0-0', '1-0', '1-1', '2-1', '3-1', '3-2', '4-2', '5-2', '6-2', '6-3', '7-3', '7-4', '7-5', '7-6', '7-7', '7-8', '8-8', '8-9', '9-9', '10-9', '11-9', '11-10', '12-10', '12-11', '13-11', '14-11', '14-12', '15-12', '16-12', '17-12', '17-13', '18-13', '19-13', '19-14', '19-15', '20-15', '21-15']",5,2,2,0,"['0-0', '0-1', '1-1', '2-1', '2-2', '3-2', '4-2', '5-2', '6-2', '7-2', '7-3', '7-4', '8-4', '8-5', '9-5', '9-6', '10-6', '11-6', '12-6', '12-7', '13-7', '13-8', '14-8', '15-8', '16-8', '16-9', '17-9', '17-10', '18-10', '19-10', '19-11', '19-12', '20-12', '20-13', '21-13']",,,,,"[]",1500,1500,1500,1500
"Bangka Belitung Indonesia Masters 2018","Pangkalpinang","Indonesia","18-09-2018","BWF Tour Super 100","MS","Qualification round of 32",1,3,"False","19-21","21-9","21-18","Christian Adinata","Auditya Alpha Hidayat","INA","INA",61,48,7,4,5,1,3,3,0,1,"['0-0', '1-0', '1-1', '1-2', '2-2', '3-2', '4-2', '4-3', '4-4', '5-4', '6-4', '7-4', '7-5', '7-6', '7-7', '8-7', '8-8', '9-8', '10-8', '10-9', '11-9', '11-10', '11-11', '12-11', '12-12', '12-13', '13-13', '14-13', '14-14', '14-15', '15-15', '16-15', '16-16', '16-17', '17-17', '18-17', '18-18', '19-18', '19-19', '19-20', '19-21']",7,2,2,0,"['0-0', '0-1', '1-1', '2-1', '2-2', '3-2', '3-3', '4-3', '5-3', '6-3', '7-3', '8-3', '9-3', '10-3', '10-4', '10-5', '11-5', '12-5', '13-5', '14-5', '14-6', '15-6', '16-6', '16-7', '17-7', '18-7', '19-7', '19-8', '20-8', '20-9', '21-9']",6,4,3,0,"['0-0', '0-1', '0-2', '1-2', '2-2', '2-3', '3-3', '4-3', '5-3', '6-3', '7-3', '8-3', '8-4', '9-4', '10-4', '11-4', '12-4', '12-5', '12-6', '12-7', '13-7', '14-7', '14-8', '14-9', '14-10', '15-10', '16-10', '16-11', '16-12', '16-13', '16-14', '17-14', '17-15', '18-15', '18-16', '19-16', '20-16', '20-17', '20-18', '21-18']",1500,1500,1500,1500
"Bangka Belitung Indonesia Masters 2018","Pangkalpinang","Indonesia","18-09-2018","BWF Tour Super 100","MS","Qualification round of 32",1,2,"False","21-19","21-14","","Abdul Kadir Zailani","Aldy Firmanda","INA","INA",42,33,5,3,4,0,4,3,2,0,"['0-0', '0-1', '0-2', '1-2', '2-2', '2-3', '3-3', '3-4', '4-4', '5-4', '6-4', '7-4', '7-5', '8-5', '8-6', '8-7', '9-7', '9-8', '10-8', '11-8', '11-9', '12-9', '12-10', '12-11', '12-12', '13-12', '13-13', '14-13', '15-13', '15-14', '16-14', '16-15', '16-16', '16-17', '17-17', '17-18', '18-18', '19-18', '20-18', '20-19', '21-19']",5,2,2,0,"['0-0', '0-1', '1-1', '2-1', '2-2', '3-2', '4-2', '4-3', '5-3', '5-4', '6-4', '7-4', '8-4', '9-4', '10-4', '10-5', '11-5', '11-6', '12-6', '12-7', '13-7', '14-7', '14-8', '15-8', '15-9', '15-10', '16-10', '16-11', '17-11', '17-12', '18-12', '19-12', '19-13', '20-13', '20-14', '21-14']",,,,,"[]",1500,1500,1500,1500
"Bangka Belitung Indonesia Masters 2018","Pangkalpinang","Indonesia","18-09-2018","BWF Tour Super 100","MS","Qualification round of 32",1,2,"False","21-16","21-17","","Isna Sakti Maulana Mustaqim Mustaqim","Andrew Susanto","INA","INA",42,33,5,4,2,0,5,3,1,0,"['0-0', '0-1', '0-2', '0-3', '1-3', '1-4', '1-5', '1-6', '2-6', '2-7', '2-8', '3-8', '4-8', '4-9', '5-9', '6-9', '7-9', '7-10', '7-11', '8-11', '9-11', '10-11', '11-11', '11-12', '11-13', '12-13', '13-13', '13-14', '14-14', '15-14', '16-14', '17-14', '18-14', '18-15', '18-16', '19-16', '20-16', '21-16']",4,4,1,0,"['0-0', '1-0', '1-1', '1-2', '1-3', '1-4', '2-4', '2-5', '2-6', '3-6', '4-6', '5-6', '5-7', '6-7', '7-7', '8-7', '8-8', '8-9', '9-9', '10-9', '10-10', '10-11', '11-11', '12-11', '12-12', '12-13', '13-13', '14-13', '15-13', '16-13', '16-14', '16-15', '17-15', '18-15', '18-16', '18-17', '19-17', '20-17', '21-17']",,,,,"[]",1500,1431.53792186815,1500,1417.49266919081
"Bangka Belitung Indonesia Masters 2018","Pangkalpinang","Indonesia","18-09-2018","BWF Tour Super 100","MS","Qualification round of 32",2,2,"False","17-21","10-21","","Muh. Azahbru B Karsa","Syabda Perkasa Belawa","INA","INA",27,42,3,5,0,3,3,3,0,1,"['0-0', '0-1', '0-2', '1-2', '1-3', '1-4', '2-4', '2-5', '3-5', '4-5', '4-6', '4-7', '5-7', '6-7', '6-8', '7-8', '7-9', '8-9', '9-9', '9-10', '9-11', '9-12', '10-12', '10-13', '10-14', '10-15', '11-15', '11-16', '12-16', '13-16', '13-17', '13-18', '14-18', '14-19', '15-19', '16-19', '17-19', '17-20', '17-21']",2,4,0,2,"['0-0', '0-1', '0-2', '0-3', '1-3', '1-4', '2-4', '2-5', '3-5', '3-6', '3-7', '3-8', '3-9', '4-9', '4-10', '4-11', '5-11', '5-12', '5-13', '6-13', '6-14', '6-15', '7-15', '7-16', '7-17', '7-18', '7-19', '8-19', '9-19', '9-20', '10-20', '10-21']",,,,,"[]",1500,1500,1500,1500
"Bangka Belitung Indonesia Masters 2018","Pangkalpinang","Indonesia","18-09-2018","BWF Tour Super 100","MS","Qualification round of 16",2,3,"False","21-23","21-15","19-21","Bobby Setiabudi","Muhammad Rehan Diaz","INA","INA",61,59,7,6,4,3,7,4,1,2,"['0-0', '0-1', '0-2', '1-2', '1-3', '2-3', '3-3', '4-3', '5-3', '6-3', '7-3', '8-3', '8-4', '8-5', '9-5', '9-6', '9-7', '10-7', '10-8', '10-9', '11-9', '11-10', '12-10', '12-11', '13-11', '13-12', '13-13', '13-14', '13-15', '14-15', '14-16', '15-16', '15-17', '16-17', '17-17', '18-17', '18-18', '19-18', '19-19', '20-19', '20-20', '20-21', '21-21', '21-22', '21-23']",5,3,3,0,"['0-0', '1-0', '2-0', '2-1', '3-1', '3-2', '4-2', '4-3', '4-4', '4-5', '5-5', '6-5', '7-5', '8-5', '9-5', '9-6', '9-7', '10-7', '11-7', '12-7', '13-7', '13-8', '14-8', '15-8', '16-8', '16-9', '16-10', '17-10', '18-10', '18-11', '18-12', '18-13', '19-13', '20-13', '20-14', '20-15', '21-15']",4,6,0,1,"['0-0', '1-0', '1-1', '1-2', '2-2', '3-2', '4-2', '4-3', '5-3', '5-4', '5-5', '6-5', '7-5', '7-6', '8-6', '8-7', '9-7', '9-8', '9-9', '10-9', '11-9', '12-9', '13-9', '13-10', '14-10', '15-10', '15-11', '16-11', '16-12', '16-13', '16-14', '16-15', '16-16', '16-17', '17-17', '18-17', '18-18', '18-19', '19-19', '19-20', '19-21']",1535.99379511414,1536,1546.82610568229,1546.35616438356
"Bangka Belitung Indonesia Masters 2018","Pangkalpinang","Indonesia","18-09-2018","BWF Tour Super 100","MS","Qualification round of 16",1,2,"False","21-14","21-16","","Bagas Kristianto Nugroho","Christian Adinata","INA","INA",42,30,5,4,2,0,5,3,1,0,"['0-0', '1-0', '2-0', '3-0', '3-1', '3-2', '3-3', '4-3', '4-4', '5-4', '6-4', '6-5', '7-5', '7-6', '8-6', '8-7', '8-8', '9-8', '9-9', '10-9', '11-9', '12-9', '12-10', '13-10', '14-10', '15-10', '16-10', '17-10', '17-11', '17-12', '18-12', '19-12', '19-13', '19-14', '20-14', '21-14']",4,4,1,0,"['0-0', '0-1', '1-1', '1-2', '2-2', '3-2', '3-3', '4-3', '4-4', '5-4', '5-5', '6-5', '7-5', '7-6', '8-6', '8-7', '9-7', '10-7', '11-7', '11-8', '12-8', '13-8', '13-9', '13-10', '13-11', '14-11', '15-11', '16-11', '17-11', '17-12', '18-12', '19-12', '19-13', '19-14', '19-15', '19-16', '20-16', '21-16']",,,,,"[]",1536,1536,1546.8,1540.07339449541
"Bangka Belitung Indonesia Masters 2018","Pangkalpinang","Indonesia","18-09-2018","BWF Tour Super 100","MS","Qualification round of 16",1,3,"False","18-21","21-18","21-19","Syabda Perkasa Belawa","Rezha Akbar Raja Husain","INA","INA",60,58,5,7,2,1,4,3,0,1,"['0-0', '1-0', '2-0', '2-1', '2-2', '2-3', '3-3', '4-3', '4-4', '5-4', '5-5', '6-5', '6-6', '6-7', '6-8', '7-8', '7-9', '7-10', '8-10', '9-10', '10-10', '11-10', '11-11', '12-11', '12-12', '13-12', '13-13', '14-13', '14-14', '14-15', '15-15', '15-16', '15-17', '16-17', '16-18', '17-18', '17-19', '18-19', '18-20', '18-21']",5,5,1,0,"['0-0', '0-1', '0-2', '0-3', '0-4', '0-5', '1-5', '1-6', '2-6', '3-6', '4-6', '5-6', '6-6', '6-7', '6-8', '6-9', '7-9', '8-9', '9-9', '9-10', '9-11', '10-11', '10-12', '11-12', '12-12', '13-12', '14-12', '14-13', '15-13', '15-14', '15-15', '15-16', '16-16', '16-17', '17-17', '17-18', '18-18', '19-18', '20-18', '21-18']",3,5,1,0,"['0-0', '1-0', '1-1', '1-2', '2-2', '2-3', '3-3', '4-3', '5-3', '5-4', '6-4', '6-5', '6-6', '6-7', '7-7', '7-8', '8-8', '8-9', '9-9', '10-9', '10-10', '10-11', '10-12', '10-13', '10-14', '11-14', '12-14', '13-14', '13-15', '13-16', '14-16', '15-16', '15-17', '16-17', '16-18', '17-18', '18-18', '19-18', '19-19', '20-19', '21-19']",1536,1500,1546.95652173913,1500
"Bangka Belitung Indonesia Masters 2018","Pangkalpinang","Indonesia","18-09-2018","BWF Tour Super 100","MS","Qualification round of 16",2,3,"False","21-19","16-21","14-21","Muhammad Aldo Apriyandi","Muhammad Febriansyah","INA","INA",51,61,6,4,2,5,6,4,2,0,"['0-0', '1-0', '2-0', '3-0', '4-0', '5-0', '6-0', '6-1', '7-1', '8-1', '8-2', '8-3', '9-3', '10-3', '10-4', '10-5', '10-6', '10-7', '11-7', '11-8', '12-8', '13-8', '13-9', '13-10', '13-11', '13-12', '14-12', '15-12', '15-13', '15-14', '16-14', '17-14', '17-15', '17-16', '18-16', '18-17', '18-18', '19-18', '20-18', '20-19', '21-19']",2,4,0,2,"['0-0', '0-1', '1-1', '2-1', '2-2', '2-3', '2-4', '2-5', '3-5', '3-6', '4-6', '5-6', '5-7', '6-7', '7-7', '7-8', '8-8', '8-9', '9-9', '9-10', '9-11', '9-12', '10-12', '11-12', '11-13', '12-13', '13-13', '13-14', '13-15', '14-15', '14-16', '14-17', '15-17', '15-18', '15-19', '15-20', '16-20', '16-21']",4,3,0,3,"['0-0', '0-1', '1-1', '1-2', '2-2', '3-2', '4-2', '5-2', '5-3', '5-4', '5-5', '6-5', '6-6', '6-7', '7-7', '7-8', '7-9', '7-10', '8-10', '8-11', '8-12', '9-12', '9-13', '9-14', '10-14', '10-15', '10-16', '10-17', '11-17', '11-18', '12-18', '12-19', '12-20', '13-20', '14-20', '14-21']",1536,1536,1547.63076923077,1546.5
"Bangka Belitung Indonesia Masters 2018","Pangkalpinang","Indonesia","18-09-2018","BWF Tour Super 100","MS","Qualification round of 16",2,2,"False","11-21","14-21","","Datu Mohd Saffuan Nizam Sardik","Yonathan Ramlie","MAS","INA",25,42,3,5,0,4,3,5,0,1,"['0-0', '1-0', '1-1', '2-1', '2-2', '2-3', '2-4', '3-4', '3-5', '3-6', '3-7', '3-8', '4-8', '4-9', '4-10', '4-11', '4-12', '4-13', '5-13', '6-13', '6-14', '7-14', '8-14', '9-14', '9-15', '9-16', '9-17', '9-18', '10-18', '11-18', '11-19', '11-20', '11-21']",2,3,0,3,"['0-0', '1-0', '1-1', '2-1', '2-2', '2-3', '2-4', '3-4', '3-5', '3-6', '4-6', '4-7', '5-7', '6-7', '6-8', '7-8', '7-9', '7-10', '7-11', '8-11', '8-12', '8-13', '9-13', '9-14', '9-15', '9-16', '10-16', '10-17', '11-17', '11-18', '12-18', '12-19', '12-20', '13-20', '14-20', '14-21']",,,,,"[]",1536,1536,1547.28358208955,1547.11764705882
"Bangka Belitung Indonesia Masters 2018","Pangkalpinang","Indonesia","18-09-2018","BWF Tour Super 100","MS","Qualification round of 16",2,2,"False","18-21","13-21","","Thanh Long Truong","Abdul Kadir Zailani","VIE","INA",31,42,4,6,0,4,4,6,0,3,"['0-0', '1-0', '1-1', '1-2', '1-3', '2-3', '3-3', '4-3', '4-4', '4-5', '5-5', '5-6', '6-6', '6-7', '7-7', '7-8', '8-8', '8-9', '8-10', '9-10', '10-10', '11-10', '11-11', '11-12', '11-13', '12-13', '12-14', '12-15', '12-16', '12-17', '12-18', '12-19', '13-19', '14-19', '15-19', '16-19', '16-20', '17-20', '18-20', '18-21']",4,4,0,1,"['0-0', '0-1', '0-2', '1-2', '2-2', '3-2', '3-3', '3-4', '4-4', '4-5', '4-6', '4-7', '5-7', '6-7', '7-7', '8-7', '8-8', '8-9', '9-9', '10-9', '10-10', '10-11', '10-12', '10-13', '11-13', '11-14', '11-15', '11-16', '12-16', '12-17', '12-18', '12-19', '13-19', '13-20', '13-21']",,,,,"[]",1503.71689540639,1536,1497.19376176479,1546.08
"Bangka Belitung Indonesia Masters 2018","Pangkalpinang","Indonesia","18-09-2018","BWF Tour Super 100","MS","Qualification round of 16",1,2,"False","21-19","21-16","","Riyanto Subagja","Herdian Muhamad Labib","INA","INA",42,35,7,4,2,0,4,3,1,0,"['0-0', '0-1', '0-2', '0-3', '1-3', '1-4', '2-4', '2-5', '2-6', '2-7', '3-7', '3-8', '4-8', '4-9', '4-10', '5-10', '5-11', '6-11', '7-11', '7-12', '8-12', '9-12', '9-13', '10-13', '11-13', '12-13', '13-13', '13-14', '14-14', '15-14', '15-15', '16-15', '16-16', '17-16', '17-17', '18-17', '18-18', '19-18', '19-19', '20-19', '21-19']",7,4,1,0,"['0-0', '1-0', '2-0', '2-1', '2-2', '3-2', '3-3', '3-4', '4-4', '4-5', '5-5', '6-5', '6-6', '6-7', '7-7', '8-7', '8-8', '9-8', '9-9', '9-10', '10-10', '11-10', '12-10', '13-10', '14-10', '15-10', '16-10', '16-11', '16-12', '17-12', '17-13', '17-14', '17-15', '17-16', '18-16', '19-16', '20-16', '21-16']",,,,,"[]",1536,1536,1546.8,1539.52941176471
"Bangka Belitung Indonesia Masters 2018","Pangkalpinang","Indonesia","18-09-2018","BWF Tour Super 100","MS","Qualification round of 16",2,3,"False","15-21","21-14","13-21","Aldo Oktaviano Purnomo","Isna Sakti Maulana Mustaqim Mustaqim","INA","INA",49,56,4,11,2,3,4,11,0,2,"['0-0', '0-1', '0-2', '0-3', '0-4', '1-4', '2-4', '2-5', '3-5', '4-5', '5-5', '6-5', '6-6', '6-7', '7-7', '8-7', '8-8', '9-8', '10-8', '11-8', '11-9', '11-10', '11-11', '11-12', '11-13', '11-14', '11-15', '11-16', '11-17', '11-18', '11-19', '12-19', '13-19', '14-19', '14-20', '15-20', '15-21']",4,4,2,0,"['0-0', '0-1', '0-2', '1-2', '2-2', '3-2', '4-2', '4-3', '5-3', '5-4', '6-4', '7-4', '8-4', '9-4', '9-5', '9-6', '9-7', '9-8', '10-8', '10-9', '11-9', '12-9', '13-9', '13-10', '14-10', '15-10', '16-10', '16-11', '16-12', '17-12', '18-12', '18-13', '19-13', '20-13', '20-14', '21-14']",4,8,0,1,"['0-0', '1-0', '1-1', '1-2', '2-2', '3-2', '4-2', '5-2', '5-3', '6-3', '6-4', '6-5', '6-6', '6-7', '6-8', '6-9', '6-10', '6-11', '7-11', '7-12', '7-13', '8-13', '9-13', '10-13', '10-14', '11-14', '12-14', '12-15', '13-15', '13-16', '13-17', '13-18', '13-19', '13-20', '13-21']",1500,1528.9966207695,1500,1535.33831216768
"Bangka Belitung Indonesia Masters 2018","Pangkalpinang","Indonesia","18-09-2018","BWF Tour Super 100","MS","Round of 64",1,2,"False","21-16","21-19","","Koji Naito","Karono Karono","JPN","INA",42,35,7,5,6,0,7,4,3,0,"['0-0', '0-1', '0-2', '0-3', '0-4', '1-4', '2-4', '3-4', '3-5', '4-5', '4-6', '4-7', '4-8', '4-9', '5-9', '6-9', '7-9', '8-9', '9-9', '10-9', '11-9', '11-10', '12-10', '13-10', '13-11', '14-11', '15-11', '15-12', '16-12', '17-12', '18-12', '18-13', '18-14', '19-14', '20-14', '20-15', '20-16', '21-16']",4,5,3,0,"['0-0', '1-0', '2-0', '2-1', '2-2', '3-2', '3-3', '3-4', '4-4', '4-5', '5-5', '6-5', '6-6', '6-7', '7-7', '8-7', '9-7', '10-7', '10-8', '10-9', '10-10', '10-11', '10-12', '11-12', '12-12', '12-13', '13-13', '14-13', '14-14', '15-14', '16-14', '16-15', '16-16', '17-16', '17-17', '18-17', '19-17', '20-17', '20-18', '20-19', '21-19']",,,,,"[]",1527.06497306456,1500,1533.13668994202,1500
"Bangka Belitung Indonesia Masters 2018","Pangkalpinang","Indonesia","18-09-2018","BWF Tour Super 100","MS","Round of 64",1,3,"False","15-21","21-11","21-14","Ikhsan Leonardo Imanuel Rumbay","Kantawat Leelavechabutr","INA","THA",57,46,4,4,3,2,4,4,0,2,"['0-0', '0-1', '1-1', '2-1', '3-1', '4-1', '4-2', '5-2', '5-3', '6-3', '6-4', '7-4', '7-5', '8-5', '8-6', '8-7', '9-7', '9-8', '9-9', '10-9', '11-9', '11-10', '12-10', '12-11', '12-12', '12-13', '12-14', '13-14', '13-15', '13-16', '13-17', '13-18', '14-18', '14-19', '14-20', '15-20', '15-21']",4,2,1,0,"['0-0', '1-0', '1-1', '2-1', '2-2', '3-2', '3-3', '4-3', '5-3', '6-3', '7-3', '7-4', '8-4', '8-5', '9-5', '10-5', '10-6', '11-6', '12-6', '13-6', '14-6', '14-7', '14-8', '15-8', '16-8', '17-8', '17-9', '18-9', '18-10', '19-10', '19-11', '20-11', '21-11']",4,2,2,0,"['0-0', '0-1', '1-1', '1-2', '2-2', '2-3', '3-3', '3-4', '4-4', '5-4', '6-4', '7-4', '7-5', '8-5', '9-5', '10-5', '10-6', '11-6', '11-7', '12-7', '12-8', '12-9', '13-9', '14-9', '15-9', '15-10', '16-10', '16-11', '17-11', '17-12', '18-12', '19-12', '19-13', '20-13', '20-14', '21-14']",1556.46940250684,1427.11513088296,1572.88447896983,1423.51770066752
"Bangka Belitung Indonesia Masters 2018","Pangkalpinang","Indonesia","18-09-2018","BWF Tour Super 100","MS","Round of 64",1,2,"False","21-13","21-15","","Muhammad Bayu Pangisthu","Qin Zheng","INA","CHI",42,28,8,4,5,0,8,4,3,0,"['0-0', '1-0', '2-0', '3-0', '3-1', '3-2', '3-3', '3-4', '4-4', '5-4', '6-4', '7-4', '7-5', '7-6', '8-6', '9-6', '10-6', '10-7', '11-7', '11-8', '12-8', '13-8', '14-8', '15-8', '16-8', '17-8', '18-8', '19-8', '19-9', '19-10', '19-11', '20-11', '20-12', '20-13', '21-13']",3,2,2,0,"['0-0', '0-1', '1-1', '2-1', '2-2', '3-2', '3-3', '3-4', '4-4', '4-5', '5-5', '6-5', '7-5', '7-6', '7-7', '8-7', '9-7', '9-8', '9-9', '10-9', '11-9', '12-9', '12-10', '13-10', '13-11', '14-11', '14-12', '15-12', '16-12', '16-13', '17-13', '18-13', '19-13', '19-14', '20-14', '20-15', '21-15']",,,,,"[]",1441.48629909329,1464,1434.40146023249,1453.64383561644
